ALL_Sec,ALL_Prim,Comf_Sec,Comf_Prim,Low_Sec,Eco_Sec,Eco_Prim,Bus_Sec,Bus_Prim,Russia,Moscow,CPI,timestamp
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",351.5,2011-06-24
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",351.5,2011-06-25
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",351.5,2011-06-26
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",351.5,2011-06-27
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",351.5,2011-06-28
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",351.5,2011-06-29
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",351.5,2011-06-30
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-01
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-02
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-03
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-04
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-05
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-06
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-07
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-08
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-09
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-10
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-11
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-12
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-13
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-14
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-15
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-16
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-17
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-18
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-19
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-20
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-21
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-22
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-23
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-24
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-25
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-26
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-27
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-28
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-29
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-30
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",353.2,2011-07-31
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-01
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-02
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-03
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-04
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-05
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-06
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-07
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-08
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-09
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-10
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-11
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-12
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-13
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-14
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-15
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-16
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-17
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-18
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-19
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-20
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-21
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-22
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-23
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-24
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-25
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-26
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-27
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-28
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-29
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-30
162419.89,125954.47,161135.58,136805.81,115840.8,136279.9,98815.91,267394.18,223300.48,"20,952.20","38,410.50",354.0,2011-08-31
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-01
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-02
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-03
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-04
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-05
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-06
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-07
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-08
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-09
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-10
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-11
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-12
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-13
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-14
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-15
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-16
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-17
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-18
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-19
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-20
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-21
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-22
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-23
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-24
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-25
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-26
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-27
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-28
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-29
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",354.0,2011-09-30
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-01
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-02
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-03
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-04
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-05
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-06
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-07
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-08
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-09
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-10
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-11
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-12
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-13
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-14
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-15
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-16
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-17
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-18
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-19
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-20
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-21
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-22
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-23
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-24
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-25
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-26
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-27
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-28
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-29
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-30
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.2,2011-10-31
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-01
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-02
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-03
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-04
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-05
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-06
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-07
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-08
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-09
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-10
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-11
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-12
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-13
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-14
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-15
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-16
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-17
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-18
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-19
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-20
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-21
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-22
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-23
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-24
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-25
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-26
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-27
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-28
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-29
163426.85,126535.69,162276.92,137746.84,117336.57,138362.73,98740.88,263880.62,223402.5,"20,952.20","38,410.50",353.0,2011-11-30
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-01
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-02
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-03
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-04
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-05
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-06
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-07
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-08
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-09
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-10
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-11
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-12
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-13
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-14
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-15
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-16
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-17
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-18
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-19
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-20
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-21
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-22
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-23
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-24
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-25
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-26
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-27
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-28
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-29
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-30
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"20,952.20","38,410.50",354.7,2011-12-31
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-01
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-02
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-03
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-04
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-05
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-06
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-07
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-08
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-09
162952.13,128044.73,159766.84,138785.99,120361.71,142806.85,101544.44,259988.18,218880.1,"23,369.20","44,898.70",356.2,2012-01-10
